sub_id,remainder_twh,phase1_twh,total_twh,name,lat,lon,ba,state
36589,0.070195,0.0,0.070195,CLOVIS 2,36.7501,-119.727,CISO,CA
36590,0.066923,0.0,0.066923,FRESNO 20,36.6905,-119.583,CISO,CA
36591,0.066923,0.0,0.066923,FRESNO 21,36.7117,-119.662,CISO,CA
36592,0.0425,0.0,0.0425,CLOVIS 3,36.8394,-119.612,CISO,CA
36593,0.0425,0.0,0.0425,CLOVIS 4,36.8334,-119.675,CISO,CA
36594,0.028171,0.0,0.028171,SELMA 1,36.4606,-119.64,CISO,CA
36595,0.028171,0.0,0.028171,SELMA 2,36.5038,-119.546,CISO,CA
36596,0.019143,0.0,0.019143,OAKHURST,37.4433,-119.558,CISO,CA
36597,0.060815,0.0,0.060815,HANFORD 1,36.3078,-119.642,CISO,CA
36598,0.060815,0.0,0.060815,HANFORD 2,36.196,-119.596,CISO,CA
36599,0.026991,0.0,0.026991,CLOVIS 5,36.8576,-119.659,CISO,CA
36600,0.037303,0.0,0.037303,CLOVIS 6,36.8795,-119.536,CISO,CA
36601,0.048598,0.0,0.048598,CORCORAN 1,36.0666,-119.473,CISO,CA
36602,0.029703,0.0,0.029703,KINGSBURG,36.4081,-119.489,CISO,CA
36603,0.037468,0.0,0.037468,SANGER 1,36.8276,-119.427,CISO,CA
36604,0.032613,0.0,0.032613,SANGER 2,36.7816,-119.44,CISO,CA
36605,0.027747,0.0,0.027747,REEDLEY 1,36.628,-119.487,CISO,CA
36606,0.027747,0.0,0.027747,REEDLEY 2,36.7548,-119.467,CISO,CA
36607,0.053992,0.0,0.053992,DINUBA,36.4671,-119.373,CISO,CA
36608,0.047159,0.237757,0.284916,VISALIA 1,36.2134,-119.297,CISO,CA
36609,0.096398,0.128459,0.224857,VISALIA 2,36.3171,-119.35,CISO,CA
36610,0.060504,0.0,0.060504,VISALIA 3,36.4597,-119.277,CISO,CA
36611,0.064966,0.0,0.064966,TULARE 1,36.255,-119.353,CISO,CA
36612,0.064966,0.0,0.064966,TULARE 2,36.1974,-119.399,CISO,CA
36613,0.017393,0.093136,0.110529,PIXLEY,36.0354,-119.312,CISO,CA
36614,0.020965,0.0,0.020965,ORANGE COVE,36.602,-119.238,CISO,CA
36615,0.018998,0.0,0.018998,EARLIMART,35.9218,-119.367,CISO,CA
36616,0.036371,0.0,0.036371,VISALIA 4,36.3111,-119.247,CISO,CA
36617,0.036371,0.0,0.036371,VISALIA 5,36.4155,-119.225,CISO,CA
36618,0.019764,0.0,0.019764,FARMERSVILLE,36.2954,-119.181,CISO,CA
36619,0.030293,0.0,0.030293,OROSI,36.6895,-119.136,CISO,CA
36620,0.027695,0.0,0.027695,WOODLAKE,36.4704,-119.129,CISO,CA
36621,0.047904,0.0,0.047904,LINDSAY,36.1823,-119.158,CISO,CA
36622,0.032095,0.0,0.032095,EXETER,36.3551,-119.04,CISO,CA
36623,0.055079,0.0,0.055079,PORTERVILLE 1,35.9018,-118.907,CISO,CA
36624,0.053485,0.0,0.053485,PORTERVILLE 2,36.0746,-118.922,CISO,CA
36625,0.057667,0.0,0.057667,PORTERVILLE 3,36.044,-118.911,CISO,CA
36626,0.019847,0.0,0.019847,MAMMOTH LAKES,37.5827,-118.781,CISO,CA
36627,0.027115,0.0,0.027115,BISHOP 1,37.5771,-118.32,CISO,CA
36628,0.019888,0.0,0.019888,PAHRUMP 1,36.3461,-115.969,CISO,CA
36629,0.015126,0.0,0.015126,PAHRUMP 2,36.0157,-115.878,CISO,CA
36631,0.036795,0.0,0.036795,LODI 4,38.0881,-121.387,CISO,CA
36632,0.013718,0.0,0.013718,PINECREST,38.2467,-120.034,CISO,CA
36633,0.013055,0.0,0.013055,JACKSON 2,38.331,-120.67,CISO,CA
36634,0.005042,0.0,0.005042,MERCED 6,37.8094,-120.299,CISO,CA
36635,0.0,0.101683,0.101683,LEMOORE 4,36.2478,-119.834,CISO,CA
36636,0.001191,0.0,0.001191,SAN JOAQUIN 1,36.6514,-120.583,CISO,CA
36637,0.002537,0.0,0.002537,AUBERRY 1,37.0718,-119.558,CISO,CA
36639,0.002516,0.0,0.002516,ALPAUGH,35.8983,-119.435,CISO,CA
36640,0.005912,0.0,0.005912,NORTH FORK 1,37.139,-119.49,CISO,CA
36641,0.00087,0.0,0.00087,FRESNO 22,36.8882,-119.159,CISO,CA
36644,0.003147,0.0,0.003147,AVENAL 2,35.9831,-120.11,CISO,CA
36645,0.011036,0.0,0.011036,SAN ARDO 1,35.9359,-120.841,CISO,CA
36647,0.001998,0.0,0.001998,FRESNO 23,36.9274,-119.02,CISO,CA
36648,0.001481,0.0,0.001481,BIG CREEK 1,37.2042,-119.24,CISO,CA
36649,0.000942,0.0,0.000942,KING CITY 2,36.225,-121.128,CISO,CA
36650,0.009142,0.0,0.009142,INYOKERN 2,36.0372,-117.798,CISO,CA
36653,0.036413,0.0,0.036413,RIPON 2,37.7315,-121.116,BANC,CA
36654,0.029289,0.0,0.029289,SANGER 3,36.6842,-119.552,CISO,CA
36655,0.007972,0.0,0.007972,GROVELAND 2,37.8777,-119.953,CISO,CA
36656,0.0,0.042982,0.042982,MODESTO 11,37.6294,-120.931,BANC,CA
36657,0.081166,0.0,0.081166,TURLOCK 4,37.4903,-120.904,TIDC,CA
36658,0.001253,0.0,0.001253,BIG CREEK 2,37.2096,-119.329,CISO,CA
36659,0.016669,0.0,0.016669,GUSTINE,37.0692,-121.077,CISO,CA
36660,0.0,0.049552,0.049552,CORCORAN 2,36.1383,-119.573,CISO,CA
36661,0.003282,0.0,0.003282,BISHOP 3,37.4379,-118.557,CISO,CA
36662,0.012869,0.0,0.012869,TRANQUILLITY,36.6175,-120.291,CISO,CA
36663,0.007744,0.0,0.007744,PIONEER 2,38.4493,-120.493,CISO,CA
36666,0.000124,0.0,0.000124,INYOKERN 3,36.0019,-117.789,CISO,CA
36668,0.012155,0.0,0.012155,STOCKTON 15,37.9436,-121.33,CISO,CA
36671,0.000228,0.004471,0.004699,SAN JOAQUIN 2,36.617,-120.1,CISO,CA
36672,0.008148,0.0,0.008148,LATHROP 2,37.8062,-121.277,CISO,CA
36673,0.001108,0.0,0.001108,KING CITY 3,36.2248,-121.125,CISO,CA
36674,0.013625,0.0,0.013625,FRESNO 24,36.6697,-119.74,CISO,CA
36680,0.0,0.053827,0.053827,HANFORD 3,36.2701,-119.648,CISO,CA
36683,0.0,0.134598,0.134598,HURON,36.1381,-120.076,CISO,CA
36684,0.0,0.070191,0.070191,MENDOTA 2,36.7559,-120.365,CISO,CA
36685,0.0,0.067146,0.067146,TURLOCK 5,37.4878,-120.896,TIDC,CA
36691,0.0,0.121348,0.121348,MODESTO 12,37.6526,-121.02,BANC,CA
36699,0.012745,0.0,0.012745,CAMBRIA,35.6409,-121.014,CISO,CA
36700,0.032219,0.0,0.032219,LOS OSOS,35.3714,-120.785,CISO,CA
36701,0.020106,0.0,0.020106,MORRO BAY,35.335,-120.865,CISO,CA
36702,0.017062,0.0,0.017062,TEMPLETON,35.4525,-120.695,CISO,CA
36703,0.033027,0.0,0.033027,SAN LUIS OBISPO 1,35.3388,-120.702,CISO,CA
36704,0.033027,0.0,0.033027,SAN LUIS OBISPO 2,35.2842,-120.828,CISO,CA
36705,0.040729,0.0,0.040729,PASO ROBLES 1,35.6762,-120.739,CISO,CA
36706,0.040729,0.0,0.040729,PASO ROBLES 2,35.7329,-120.797,CISO,CA
36707,0.031815,0.0,0.031815,ATASCADERO 1,35.4843,-120.678,CISO,CA
36708,0.029237,0.0,0.029237,ATASCADERO 2,35.3832,-120.638,CISO,CA
36709,0.016617,0.0,0.016617,PISMO BEACH,35.2159,-120.734,CISO,CA
36710,0.024527,0.0,0.024527,GROVER BEACH,35.1181,-120.635,CISO,CA
36711,0.026121,0.0,0.026121,SAN LUIS OBISPO 3,35.3037,-120.525,CISO,CA
36712,0.026121,0.0,0.026121,SAN LUIS OBISPO 4,35.2568,-120.704,CISO,CA
36713,0.013252,0.0,0.013252,GUADALUPE,34.9303,-120.663,CISO,CA
36714,0.035863,0.0,0.035863,NIPOMO,34.9734,-120.408,CISO,CA
36715,0.051652,0.0,0.051652,SANTA MARIA 1,34.8923,-120.454,CISO,CA
36716,0.065018,0.0,0.065018,SANTA MARIA 2,35.0167,-120.569,CISO,CA
36717,0.031877,0.0,0.031877,ARROYO GRANDE 1,35.2396,-120.462,CISO,CA
36718,0.026473,0.0,0.026473,ARROYO GRANDE 2,35.1073,-120.56,CISO,CA
36719,0.045347,0.0,0.045347,SANTA MARIA 3,34.854,-120.448,CISO,CA
36720,0.038845,0.0,0.038845,SANTA MARIA 4,34.8488,-120.363,CISO,CA
36721,0.050337,0.0,0.050337,LOMPOC 1,34.6861,-120.458,CISO,CA
36722,0.050337,0.0,0.050337,LOMPOC 2,34.5066,-120.451,CISO,CA
36723,0.033958,0.0,0.033958,SANTA MARIA 5,34.8784,-120.176,CISO,CA
36724,0.03547,0.0,0.03547,SANTA MARIA 6,35.0095,-120.159,CISO,CA
36725,0.01026,0.0,0.01026,BUELLTON,34.5569,-120.285,CISO,CA
36726,0.027881,0.0,0.027881,SOLVANG,34.6148,-120.125,CISO,CA
36727,0.049592,0.0,0.049592,GOLETA 1,34.5191,-120.155,CISO,CA
36728,0.049592,0.0,0.049592,GOLETA 2,34.4793,-120.103,CISO,CA
36729,0.032374,0.0,0.032374,SANTA BARBARA 1,34.3787,-119.483,CISO,CA
36730,0.049095,0.0,0.049095,SANTA BARBARA 2,34.6128,-119.779,CISO,CA
36731,0.03136,0.0,0.03136,SANTA BARBARA 3,34.5299,-119.703,CISO,CA
36732,0.029517,0.0,0.029517,SANTA BARBARA 4,34.3637,-119.447,CISO,CA
36733,0.029517,0.0,0.029517,SANTA BARBARA 5,34.489,-119.805,CISO,CA
36734,0.037737,0.0,0.037737,SANTA BARBARA 6,34.4782,-119.771,CISO,CA
36735,0.022373,0.0,0.022373,SANTA BARBARA 7,34.48,-119.714,CISO,CA
36736,0.050223,0.0,0.050223,CARPINTERIA,34.3453,-119.42,CISO,CA
36737,0.025303,0.0,0.025303,WASCO 5,35.5996,-119.417,CISO,CA
36738,0.025303,0.0,0.025303,WASCO 6,35.5698,-119.505,CISO,CA
36739,0.032333,0.0,0.032333,TAFT 1,35.1919,-119.511,CISO,CA
36740,0.038369,0.0,0.038369,OJAI,34.4951,-119.371,CISO,CA
36741,0.011378,0.0,0.011378,OAK VIEW,34.3826,-119.292,CISO,CA
36742,0.040781,0.0,0.040781,SHAFTER,35.5082,-119.257,CISO,CA
36743,0.042034,0.049906,0.091939,BAKERSFIELD 1,35.3019,-119.268,CISO,CA
36744,0.007786,0.0,0.007786,MARICOPA 1,34.6734,-119.312,CISO,CA
36745,0.025842,0.0,0.025842,OXNARD 1,34.1858,-119.204,CISO,CA
36746,0.047035,0.0,0.047035,VENTURA 1,34.2869,-119.248,CISO,CA
36747,0.047035,0.0,0.047035,VENTURA 2,34.3485,-119.211,CISO,CA
36748,0.051859,0.0,0.051859,DELANO 1,35.8515,-119.11,CISO,CA
36749,0.051859,0.0,0.051859,DELANO 2,35.8753,-119.178,CISO,CA
36750,0.0252,0.0,0.0252,MC FARLAND,35.6315,-119.263,CISO,CA
36751,0.038845,0.0,0.038845,OXNARD 2,34.1774,-119.238,CISO,CA
36752,0.038845,0.0,0.038845,OXNARD 3,34.2473,-119.134,CISO,CA
36753,0.038048,0.0,0.038048,BAKERSFIELD 2,35.1005,-119.094,CISO,CA
36754,0.038048,0.0,0.038048,BAKERSFIELD 3,35.2628,-119.078,CISO,CA
36755,0.081159,0.0,0.081159,OXNARD 4,34.1053,-119.138,CISO,CA
36756,0.055317,0.0,0.055317,OXNARD 5,34.2648,-119.23,CISO,CA
36757,0.027156,0.0,0.027156,VENTURA 3,34.2577,-119.156,CISO,CA
36758,0.032944,0.0,0.032944,VENTURA 4,34.3372,-119.097,CISO,CA
36759,0.051393,0.0,0.051393,OXNARD 6,34.2333,-119.048,CISO,CA
36760,0.051393,0.0,0.051393,OXNARD 7,34.2022,-119.054,CISO,CA
36761,0.051393,0.0,0.051393,OXNARD 8,34.1429,-119.162,CISO,CA
36762,0.075692,0.0,0.075692,BAKERSFIELD 4,35.3406,-119.093,CISO,CA
36763,0.052874,0.0,0.052874,BAKERSFIELD 5,35.303,-119.139,CISO,CA
36764,0.044053,0.0,0.044053,PORT HUENEME,34.0396,-118.898,CISO,CA
36765,0.030573,0.0,0.030573,SANTA PAULA 1,34.3705,-119.144,CISO,CA
36766,0.030573,0.0,0.030573,SANTA PAULA 2,34.3312,-119.149,CISO,CA
36767,0.040595,0.0,0.040595,CAMARILLO 1,34.2395,-119.158,CISO,CA
36768,0.039974,0.0,0.039974,CAMARILLO 2,34.2574,-119.0,CISO,CA
36769,0.054427,0.0,0.054427,BAKERSFIELD 6,35.4288,-119.039,CISO,CA
36770,0.054427,0.0,0.054427,BAKERSFIELD 7,35.3578,-118.978,CISO,CA
36771,0.040584,0.0,0.040584,BAKERSFIELD 8,35.1659,-118.968,CISO,CA
36772,0.040584,0.0,0.040584,BAKERSFIELD 9,35.1216,-119.02,CISO,CA
36773,0.016534,0.0,0.016534,FRAZIER PARK,34.8136,-118.993,CISO,CA
36774,0.045409,0.0,0.045409,BAKERSFIELD 10,35.3557,-119.03,CISO,CA
36775,0.045409,0.0,0.045409,BAKERSFIELD 11,35.3247,-118.935,CISO,CA
36776,0.032261,0.0,0.032261,CAMARILLO 3,34.1607,-119.01,CISO,CA
36777,0.032261,0.0,0.032261,CAMARILLO 4,34.1525,-118.921,CISO,CA
36778,0.035035,0.0,0.035035,BAKERSFIELD 12,35.3044,-118.982,CISO,CA
36779,0.035035,0.0,0.035035,BAKERSFIELD 13,35.358,-119.055,CISO,CA
36780,0.041257,0.0,0.041257,NEWBURY PARK 1,34.1861,-118.961,CISO,CA
36781,0.041257,0.0,0.041257,NEWBURY PARK 2,34.1158,-118.977,CISO,CA
36782,0.051341,0.0,0.051341,BAKERSFIELD 14,35.303,-118.946,CISO,CA
36783,0.051341,0.0,0.051341,BAKERSFIELD 15,35.1617,-118.88,CISO,CA
36784,0.051341,0.0,0.051341,BAKERSFIELD 16,35.1511,-119.011,CISO,CA
36785,0.032592,0.0,0.032592,LAMONT,35.3531,-118.896,CISO,CA
36786,0.033938,0.0,0.033938,MOORPARK 1,34.3396,-118.944,CISO,CA
36787,0.033938,0.0,0.033938,MOORPARK 2,34.379,-118.923,CISO,CA
36788,0.032302,0.0,0.032302,FILLMORE 1,34.4147,-118.983,CISO,CA
36789,0.038089,0.0,0.038089,WESTLAKE VILLAGE,34.0901,-118.923,CISO,CA
36790,0.039508,0.0,0.039508,THOUSAND OAKS 1,34.1701,-118.804,CISO,CA
36791,0.039508,0.0,0.039508,THOUSAND OAKS 2,34.1153,-118.796,CISO,CA
36792,0.008793,0.0,0.008793,MALIBU,33.9891,-118.477,LDWP,CA
36793,0.039021,0.0,0.039021,ARVIN,35.1537,-118.845,CISO,CA
36794,0.033586,0.0,0.033586,THOUSAND OAKS 3,34.2776,-118.894,CISO,CA
36795,0.033586,0.0,0.033586,THOUSAND OAKS 4,34.2483,-118.726,CISO,CA
36796,0.048867,0.0,0.048867,BAKERSFIELD 17,35.583,-118.794,CISO,CA
36797,0.049395,0.0,0.049395,BAKERSFIELD 18,35.6351,-118.742,CISO,CA
36798,0.060576,0.0,0.060576,BAKERSFIELD 19,35.4092,-118.76,CISO,CA
36799,0.060183,0.0,0.060183,BAKERSFIELD 20,35.4572,-118.775,CISO,CA
36800,0.067565,0.0,0.067565,SIMI VALLEY 1,34.2174,-118.742,CISO,CA
36801,0.067565,0.0,0.067565,SIMI VALLEY 2,34.258,-118.735,CISO,CA
36802,0.025738,0.0,0.025738,OAK PARK,34.086,-118.781,CISO,CA
36803,0.02375,0.0,0.02375,AGOURA HILLS 1,34.1528,-118.847,CISO,CA
36804,0.02375,0.0,0.02375,AGOURA HILLS 2,34.0605,-118.81,CISO,CA
36805,0.027819,0.0,0.027819,CASTAIC 1,34.4648,-118.63,CISO,CA
36806,0.027819,0.0,0.027819,CASTAIC 2,34.6039,-118.682,CISO,CA
36807,0.054447,0.0,0.054447,SIMI VALLEY 3,34.3543,-118.75,CISO,CA
36808,0.077421,0.0,0.077421,SIMI VALLEY 4,34.3744,-118.634,CISO,CA
36809,0.023957,0.0,0.023957,CALABASAS 1,34.1162,-118.726,CISO,CA
36810,0.02403,0.0,0.02403,CALABASAS 2,34.1727,-118.702,CISO,CA
36811,0.045606,0.0,0.045606,WEST HILLS,34.1597,-118.668,CISO,CA
36812,0.037561,0.0,0.037561,STEVENSON RANCH,34.4015,-118.548,CISO,CA
36813,0.030376,0.0,0.030376,VALENCIA 1,34.4604,-118.673,CISO,CA
36814,0.030376,0.0,0.030376,VALENCIA 2,34.3417,-118.619,CISO,CA
36815,0.01219,0.0,0.01219,CANOGA PARK 1,34.184,-118.562,LDWP,CA
36816,0.07183,0.0,0.07183,CANOGA PARK 2,34.2382,-118.703,CISO,CA
36817,0.009585,0.0,0.009585,WOODLAND HILLS 1,34.1886,-118.587,LDWP,CA
36818,0.036806,0.0,0.036806,WOODLAND HILLS 2,34.1473,-118.697,CISO,CA
36819,0.034062,0.0,0.034062,CHATSWORTH 1,34.3871,-118.528,CISO,CA
36820,0.034062,0.0,0.034062,CHATSWORTH 2,34.3895,-118.635,CISO,CA
36821,0.006517,0.0,0.006517,CANOGA PARK 3,34.1347,-118.554,LDWP,CA
36822,0.006274,0.0,0.006274,WOODLAND HILLS 3,34.0947,-118.531,LDWP,CA
36823,0.024092,0.0,0.024092,WOODLAND HILLS 4,34.1412,-118.628,CISO,CA
36824,0.041982,0.0,0.041982,WINNETKA 1,34.2046,-118.67,CISO,CA
36825,0.012247,0.0,0.012247,WINNETKA 2,34.2716,-118.619,LDWP,CA
36826,0.031412,0.0,0.031412,PORTER RANCH 1,34.2995,-118.644,CISO,CA
36827,0.031412,0.0,0.031412,PORTER RANCH 2,34.3558,-118.533,CISO,CA
36828,0.006714,0.0,0.006714,NORTHRIDGE 1,34.1432,-118.517,LDWP,CA
36829,0.007148,0.0,0.007148,TARZANA 1,34.1652,-118.517,LDWP,CA
36830,0.027446,0.0,0.027446,TARZANA 2,34.0945,-118.646,CISO,CA
36831,0.011155,0.0,0.011155,PACIFIC PALISADES,34.1763,-118.547,LDWP,CA
36832,0.018046,0.0,0.018046,RESEDA 1,34.2424,-118.593,LDWP,CA
36833,0.021136,0.0,0.021136,RESEDA 2,34.1927,-118.508,LDWP,CA
36834,0.015388,0.0,0.015388,NORTHRIDGE 2,34.1654,-118.434,LDWP,CA
36835,0.012417,0.0,0.012417,NORTHRIDGE 3,34.1727,-118.504,LDWP,CA
36836,0.006528,0.0,0.006528,ENCINO 1,34.2028,-118.469,LDWP,CA
36837,0.025065,0.0,0.025065,ENCINO 2,34.1114,-118.583,CISO,CA
36838,0.012557,0.0,0.012557,GRANADA HILLS 1,34.2482,-118.445,LDWP,CA
36839,0.074978,0.0,0.074978,GRANADA HILLS 2,34.3861,-118.575,CISO,CA
36840,0.03107,0.0,0.03107,SANTA CLARITA 1,34.4106,-118.586,CISO,CA
36841,0.03107,0.0,0.03107,SANTA CLARITA 2,34.3715,-118.417,CISO,CA
36842,0.033213,0.0,0.033213,TEHACHAPI 1,35.1698,-118.593,CISO,CA
36843,0.032271,0.0,0.032271,TEHACHAPI 2,35.1708,-118.426,CISO,CA
36844,0.011902,0.0,0.011902,SANTA MONICA 1,33.9551,-118.405,LDWP,CA
36845,0.008609,0.0,0.008609,LOS ANGELES 1,34.1202,-118.47,LDWP,CA
36846,0.008609,0.0,0.008609,LOS ANGELES 2,34.0935,-118.57,LDWP,CA
36847,0.012511,0.0,0.012511,VAN NUYS 1,34.2502,-118.498,LDWP,CA
36848,0.048039,0.0,0.048039,VAN NUYS 2,34.2928,-118.434,CISO,CA
36849,0.008464,0.0,0.008464,NEWHALL 1,34.2719,-118.45,LDWP,CA
36850,0.032499,0.0,0.032499,NEWHALL 2,34.3571,-118.453,CISO,CA
36851,0.056145,0.0,0.056145,NORTH HILLS 1,34.3141,-118.557,CISO,CA
36852,0.014622,0.0,0.014622,NORTH HILLS 2,34.198,-118.568,LDWP,CA
36853,0.010367,0.0,0.010367,SANTA MONICA 2,34.1254,-118.412,LDWP,CA
36854,0.050182,0.0,0.050182,SANTA MONICA 3,33.9912,-118.395,CISO,CA
36855,0.036598,0.0,0.036598,VENICE 1,33.9269,-118.401,CISO,CA
36856,0.026411,0.0,0.026411,VENICE 2,34.0234,-118.514,CISO,CA
36857,0.011397,0.0,0.011397,SHERMAN OAKS 1,34.2041,-118.369,LDWP,CA
36858,0.011953,0.0,0.011953,VAN NUYS 3,34.0824,-118.48,LDWP,CA
36859,0.020414,0.0,0.020414,MARINA DEL REY,34.0604,-118.427,LDWP,CA
36860,0.026525,0.0,0.026525,LAKE ISABELLA,35.6397,-118.49,CISO,CA
36861,0.030159,0.0,0.030159,CANYON COUNTRY 1,34.4493,-118.409,CISO,CA
36862,0.030159,0.0,0.030159,CANYON COUNTRY 2,34.4555,-118.49,CISO,CA
36863,0.020708,0.0,0.020708,VAN NUYS 4,34.1966,-118.417,LDWP,CA
36864,0.012411,0.0,0.012411,VAN NUYS 5,34.1766,-118.368,LDWP,CA
36865,0.010227,0.0,0.010227,LOS ANGELES 3,34.0298,-118.353,LDWP,CA
36866,0.023916,0.0,0.023916,PANORAMA CITY 1,34.2178,-118.378,LDWP,CA
36867,0.030614,0.0,0.030614,PANORAMA CITY 2,34.1798,-118.363,LDWP,CA
36868,0.031857,0.0,0.031857,SAN FERNANDO,34.3106,-118.347,CISO,CA
36869,0.011516,0.0,0.011516,LOS ANGELES 4,34.0993,-118.382,LDWP,CA
36870,0.073818,0.0,0.073818,LOS ANGELES 5,33.9808,-118.414,CISO,CA
36871,0.00752,0.0,0.00752,SHERMAN OAKS 2,34.0903,-118.463,LDWP,CA
36872,0.009534,0.0,0.009534,VAN NUYS 6,34.159,-118.46,LDWP,CA
36873,0.016248,0.0,0.016248,VAN NUYS 7,34.2609,-118.505,LDWP,CA
36874,0.016677,0.0,0.016677,LOS ANGELES 6,34.0711,-118.507,LDWP,CA
36875,0.030369,0.0,0.030369,LOS ANGELES 7,33.948,-118.447,LDWP,CA
36876,0.023667,0.0,0.023667,LOS ANGELES 8,33.9781,-118.337,CISO,CA
36877,0.02355,0.0,0.02355,PACOIMA 1,34.2318,-118.432,LDWP,CA
36878,0.016774,0.0,0.016774,PACOIMA 2,34.2595,-118.375,LDWP,CA
36879,0.064407,0.0,0.064407,PACOIMA 3,34.3243,-118.352,CISO,CA
36880,0.036868,0.0,0.036868,SANTA CLARITA 3,34.6415,-118.396,CISO,CA
36881,0.036785,0.0,0.036785,LOS ANGELES 9,33.8483,-118.391,CISO,CA
36882,0.00958,0.0,0.00958,LOS ANGELES 10,34.017,-118.337,LDWP,CA
36883,0.010551,0.0,0.010551,BEVERLY HILLS,34.0493,-118.353,LDWP,CA
36884,0.032737,0.0,0.032737,MANHATTAN BEACH,33.973,-118.368,CISO,CA
36885,0.013673,0.042837,0.05651,NORTH HOLLYWOOD 1,34.2292,-118.498,LDWP,CA
36886,0.006776,0.0,0.006776,VALLEY VILLAGE,34.1107,-118.455,LDWP,CA
36887,0.014067,0.0,0.014067,LOS ANGELES 11,34.056,-118.427,LDWP,CA
36888,0.014067,0.0,0.014067,LOS ANGELES 12,34.0066,-118.3,LDWP,CA
36889,0.03635,0.0,0.03635,HERMOSA BEACH,33.7848,-118.345,CISO,CA
36890,0.007709,0.0,0.007709,CULVER CITY 1,34.0648,-118.448,LDWP,CA
36891,0.007045,0.0,0.007045,STUDIO CITY,34.2002,-118.396,LDWP,CA
36892,0.007353,0.0,0.007353,CULVER CITY 2,34.1075,-118.484,LDWP,CA
36893,0.019888,0.0,0.019888,NORTH HOLLYWOOD 2,34.2729,-118.464,LDWP,CA
36894,0.015002,0.0,0.015002,NORTH HOLLYWOOD 3,34.1147,-118.435,LDWP,CA
36895,0.032882,0.0,0.032882,REDONDO BEACH 1,33.8345,-118.392,CISO,CA
36896,0.019659,0.0,0.019659,LOS ANGELES 13,33.9705,-118.462,LDWP,CA
36897,0.014841,0.0,0.014841,SYLMAR 1,34.2367,-118.336,LDWP,CA
36898,0.056984,0.0,0.056984,SYLMAR 2,34.3119,-118.286,CISO,CA
36899,0.056984,0.0,0.056984,SYLMAR 3,34.4046,-118.344,CISO,CA
36900,0.019529,0.0,0.019529,LOS ANGELES 14,34.0074,-118.333,LDWP,CA
36901,0.009025,0.0,0.009025,NORTH HOLLYWOOD 4,34.1254,-118.359,LDWP,CA
36902,0.037582,0.0,0.037582,CANYON COUNTRY 3,34.315,-118.371,CISO,CA
36903,0.037582,0.0,0.037582,CANYON COUNTRY 4,34.428,-118.45,CISO,CA
36904,0.037334,0.0,0.037334,REDONDO BEACH 2,33.8173,-118.392,CISO,CA
36905,0.037334,0.0,0.037334,REDONDO BEACH 3,33.9378,-118.319,CISO,CA
36906,0.066084,0.0,0.066084,LANCASTER 1,34.8372,-118.374,CISO,CA
36907,0.066084,0.0,0.066084,LANCASTER 2,34.7255,-118.377,CISO,CA
36908,0.010041,0.0,0.010041,NORTH HOLLYWOOD 5,34.1115,-118.35,LDWP,CA
36909,0.01871,0.0,0.01871,RANCHO PALOS VERDES,33.7377,-118.317,LDWP,CA
36910,0.04455,0.0,0.04455,SUN VALLEY 1,34.3143,-118.333,CISO,CA
36911,0.018834,0.0,0.018834,LOS ANGELES 15,34.1409,-118.337,LDWP,CA
36912,0.023391,0.0,0.023391,LOS ANGELES 16,34.1671,-118.374,LDWP,CA
36913,0.056684,0.0,0.056684,INGLEWOOD 1,33.9121,-118.339,CISO,CA
36914,0.076293,0.0,0.076293,INGLEWOOD 2,33.8588,-118.334,CISO,CA
36915,0.007137,0.0,0.007137,INGLEWOOD 3,33.9739,-118.397,LDWP,CA
36916,0.027405,0.0,0.027405,INGLEWOOD 4,33.9695,-118.446,CISO,CA
36917,0.011813,0.0,0.011813,LOS ANGELES 17,34.0184,-118.428,LDWP,CA
36918,0.011551,0.0,0.011551,LOS ANGELES 18,34.0782,-118.28,LDWP,CA
36919,0.041351,0.0,0.041351,TORRANCE 1,33.8412,-118.311,CISO,CA
36920,0.099618,0.0,0.099618,TORRANCE 2,33.7936,-118.332,CISO,CA
36921,0.016321,0.0,0.016321,LAWNDALE 1,33.9517,-118.437,LDWP,CA
36922,0.060224,0.0,0.060224,LAWNDALE 2,33.9003,-118.281,CISO,CA
36923,0.034352,0.0,0.034352,LOS ANGELES 19,34.0097,-118.37,CISO,CA
36924,0.034352,0.0,0.034352,LOS ANGELES 20,34.0879,-118.414,CISO,CA
36925,0.015078,0.0,0.015078,HAWTHORNE 1,33.9583,-118.276,LDWP,CA
36926,0.015078,0.0,0.015078,HAWTHORNE 2,34.0079,-118.292,LDWP,CA
36927,0.098127,0.0,0.098127,HAWTHORNE 3,33.8546,-118.399,CISO,CA
36928,0.034176,0.0,0.034176,TORRANCE 3,33.8761,-118.409,CISO,CA
36929,0.015372,0.0,0.015372,TORRANCE 4,33.7966,-118.287,LDWP,CA
36930,0.014388,0.0,0.014388,BURBANK 3,34.0947,-118.311,LDWP,CA
36931,0.007469,0.0,0.007469,BURBANK 4,34.1262,-118.269,LDWP,CA
36932,0.007844,0.0,0.007844,LOS ANGELES 21,34.0625,-118.371,LDWP,CA
36933,0.035242,0.0,0.035242,ROSAMOND 1,34.7917,-118.348,CISO,CA
36934,0.015641,0.0,0.015641,LOS ANGELES 22,33.9843,-118.428,LDWP,CA
36935,0.024663,0.0,0.024663,LOS ANGELES 23,34.1059,-118.294,LDWP,CA
